epoch,lr,train_loss,train_acc,train_bal_acc,train_precision_macro,train_recall_macro,train_f1_macro,val_loss,val_acc,val_bal_acc,val_precision_macro,val_recall_macro,val_f1_macro,epoch_time_sec,train_top2_acc,val_top2_acc
1,0.00029917828430524096,0.5820841397275577,0.5775855014429817,0.4504259983010792,0.5520396960099518,0.4504259983010792,0.4782969962187864,0.5222062807043734,0.8193972946153445,0.25,0.20484932365383612,0.25,0.22518371799288092,215.67076563835144,0.8482932444449294,0.9105865148587245
2,0.0002967221401100708,0.5544538196900838,0.5620373047610215,0.4006930755222591,0.5434299816159848,0.4006930755222591,0.42597163321917997,0.43406918480188383,0.8193972946153445,0.25,0.20484932365383612,0.25,0.22518371799288092,213.14081740379333,0.8339125263910181,0.9105865148587245
