epoch,lr,train_loss,train_acc,train_bal_acc,train_precision_macro,train_recall_macro,train_f1_macro,val_loss,val_acc,val_bal_acc,val_precision_macro,val_recall_macro,val_f1_macro,epoch_time_sec,train_top2_acc,val_top2_acc,train_auc,val_auc
1,0.0009972609476841367,0.7110636858095729,0.7109273257989671,0.5647577812100838,0.6175337509933341,0.5647577812100838,0.5615838701433122,0.5011903557014252,0.8067193805571049,0.6249191596226652,0.6982534907979208,0.6249191596226652,0.6435944413045801,244.71488118171692,nan,nan,0.6566231759575013,0.7488320710139394
